id,driver_id,load_id,bid_id,driver_rating,completion_rate,acceptance_rate,total_jobs,load_weight,distance_km,pickup_lat,pickup_lng,drop_lat,drop_lng,urgency,driver_to_pickup_distance,past_route_success,bid_price,price_deviation,response_time,load_type,driver_score,price_per_km,outcome,label,created_at
5f1c9303-cb60-419b-a743-0b7c707045a8,f4f1c603-912c-487d-8e16-33b713b232e5,cba8d521-9c46-46d9-8f74-fd3ecd8e5e7f,5987665f-324d-41bb-8470-6cc3c02e3fe6,4.51,0.65,0.62,248,9.63,3667.14,51.503606,-113.821162,45.406551,-63.929135,2,114.4,0.65,11445.51,0.09,118.04,reefer,0.4005,3.1202,accepted,1,2025-06-24T09:04:56
cb1e0169-3764-43ab-9732-6c2b95e5ef03,b60c22b4-5b63-4c0b-9d9b-9560da1f5df1,e91ec4ad-f5f3-4377-8233-7986033cea55,fec3ebe0-52a4-4770-a2d3-07a5a5f3ade2,3.58,0.45,0.38,114,11.98,3729.75,49.543866,-123.318806,46.919717,-72.120585,1,180.0,0.14,10928.96,0.05,102.17,flatbed,0.1711,2.9294,cancelled,0,2025-04-20T09:04:56
a93424cf-40b2-44e6-99a5-35b5049c009d,90c1bd03-863b-4edf-8938-906e9b8619ce,a5f4aba6-e793-4b79-bc20-cdec6c4318b7,7f08b24a-ef7f-4bb5-9384-72a6b1ac2852,4.5,0.59,0.61,85,11.08,2007.72,46.484848,-70.211744,50.113342,-96.957641,1,148.51,0.55,4088.86,-0.18,188.89,flatbed,0.3601,2.0356,completed,1,2026-01-12T09:04:56
13b561da-1017-4313-820a-267efe00c29f,24b60533-6855-4daf-95af-eaf3749efdfa,a91855fe-1747-454f-8026-b771d45e5372,21ea87c1-7d3d-4a1f-b8bc-2d3e05efaf9c,3.67,0.56,0.35,99,9.31,701.95,52.422648,-106.231209,50.289328,-96.707182,2,41.41,0.34,1906.28,-0.07,182.54,reefer,0.1964,2.7118,completed,1,2025-07-28T09:04:56
9dc8bcc2-6aba-4a1f-8eba-1359e6653fc5,cd155e87-b707-49b8-9761-6a2e50e07d97,a9e43ef2-675f-4a4c-be8d-76b6048909ae,c2fd2a24-3c0f-48b0-a57d-f0b92ebf3d80,3.52,0.45,0.35,138,19.06,197.63,46.920106,-71.376494,45.524658,-72.967649,2,9.84,0.23,570.7,0.13,301.27,dry_van,0.1575,2.8732,rejected,0,2025-09-22T09:04:56
d842999e-dd37-4196-8e16-e3c28502ddda,54506207-6936-4cb2-9dd7-a50d277e614d,f6f9fdce-aef3-40d3-9845-870dee5451fe,39139f95-0dd3-421c-9227-2fc2c36156d5,3.87,0.45,0.35,45,13.36,1313.47,51.151023,-114.82908,50.146397,-96.216849,2,62.44,0.45,3913.13,0.02,177.04,flatbed,0.1575,2.977,rejected,0,2025-09-07T09:04:56
d9436005-7227-4952-9ca8-4d4a75f35919,19a5896e-7cd0-4855-a5c0-f5cf7beefbe7,e9d2f982-4097-48ec-8c5f-0e9c5786ebe0,e2ff62a5-435d-407f-80a4-ce9b451aa45b,4.27,0.56,0.54,243,4.99,1923.45,46.464141,-71.69089,49.605692,-97.262963,2,33.38,0.53,4352.68,0.01,202.85,dry_van,0.3036,2.2618,rejected,0,2025-11-17T09:04:56
bc48769f-9745-427a-a0f9-8543c03f8b69,e8eeb060-e268-4472-b150-a69609964ea4,05706a12-7791-4eb8-8f87-4e37758ab8dc,0aeca651-d1bb-4ee9-8167-5dfaa88647e2,3.44,0.45,0.35,200,8.96,3669.45,44.926793,-64.265059,53.648845,-114.23992,3,180.0,0.64,9885.75,0.03,62.55,dry_van,0.1575,2.6933,completed,1,2025-12-17T09:04:56
625ec835-1001-494f-8bbb-56aa932afff2,f87a90f9-aedc-4547-98ec-59022db2de1a,88b466a9-5f74-4ef9-8ff7-33abe040e607,aa0d221c-b979-4111-9368-279f3042571f,4.54,0.6,0.57,103,28.04,857.31,43.626327,-63.642948,45.893442,-74.030741,1,52.11,0.6,1683.74,-0.15,223.33,flatbed,0.338,1.9617,completed,1,2025-10-22T09:04:56
a87d8995-f8b4-417e-8a60-376f650a21fd,f7ba8ad7-89b5-436a-8191-cd74feedbbc9,b5545247-bb25-4759-9d62-e270d3b8118b,f81ed1b4-d8ab-441b-9e6c-760e9c74780d,3.94,0.53,0.38,198,25.32,2355.78,52.442288,-106.71281,43.590032,-77.626991,2,92.05,0.61,6327.79,0.09,196.94,dry_van,0.2015,2.6849,rejected,0,2025-04-08T09:04:56
bbb64c45-86c9-4b30-b0b1-2953b85dd30d,c81caaf1-8bf0-4d45-be0d-bf3028734d76,172af897-484d-4ce5-88bb-d73818a0c898,021b37ed-1adb-4c9f-8c4f-c811bf831274,3.98,0.49,0.51,181,15.24,3696.99,48.986475,-121.721683,46.877882,-71.259756,3,138.34,0.44,10982.38,0.06,67.58,flatbed,0.2496,2.9698,accepted,1,2025-11-05T09:04:56
a9577e52-e67a-4540-a893-20306400d924,3da8ff66-262a-4ae9-bffe-e7da7fcab621,dc10f20f-5349-4096-8a1f-b89877390ee5,6f0b681f-e541-42cd-a814-e7bb9f4f5443,3.23,0.47,0.35,69,7.42,3698.85,53.605061,-112.769121,44.29651,-62.948267,3,154.92,0.17,8215.54,-0.07,227.8,dry_van,0.1646,2.2205,cancelled,0,2025-11-20T09:04:56
205ce593-8073-486e-8462-21ba937ed6a6,3cd6b8f2-043d-4aec-a55a-0493535eaafd,3351b155-bdb5-4e96-903c-f05347628c06,d47dba3a-ecb3-408b-9fae-813fb1065692,4.34,0.65,0.41,227,15.86,3630.96,49.815161,-122.463629,45.109217,-73.788437,1,120.46,0.61,11212.32,0.06,96.66,reefer,0.2694,3.0871,completed,1,2026-01-07T09:04:56
34b604ed-09b1-411b-bdfa-df70c9c75b82,3a017c64-0d1e-4c16-8785-2bca0203068e,622f3e9c-6a54-440e-bf6d-09524c930c64,b9b94566-98aa-4b79-bfd4-5bc84bbd2b6f,4.1,0.55,0.44,82,24.39,1817.9,45.301396,-74.293854,49.811703,-97.695956,2,148.95,0.59,7497.68,0.32,148.04,reefer,0.2411,4.1221,accepted,1,2025-07-17T09:04:56
f2fbfba7-5b82-40a4-add0-b994be4f766f,cfa6f2bd-f6af-4fb1-b54e-11ebf78644f9,4039d7e5-e7f4-4b1a-8ad0-922ec872ff5c,5283bc14-fccd-40c7-9713-c2fd280fbc1a,4.18,0.45,0.58,48,10.74,1205.33,43.554493,-78.973228,44.338729,-63.9358,3,46.12,0.29,3509.11,-0.01,84.29,reefer,0.2588,2.9089,rejected,0,2025-05-19T09:04:56
0e00d986-1c2c-4ed5-a9d3-aa26b7ff107a,79279f54-02fe-4fdc-9bea-e526b63a7b54,1998c697-615b-4c46-ace6-dec28c1730f7,2e93862c-2b50-426e-91d4-d59364e9fb05,3.97,0.5,0.51,80,8.55,3823.32,49.101431,-122.988123,46.787362,-70.726471,1,180.0,0.58,7917.01,-0.08,103.61,dry_van,0.2555,2.0702,rejected,0,2025-07-20T09:04:56
e8344c0c-4c0b-40ca-9aba-0a8b07ee3f1e,20a431e5-7e1d-4288-80cb-8700253bd5e2,7b2fa1e6-02e6-4d2b-81f4-2653437e314e,59dbc122-77d6-4545-a0f2-c98a8f5681e9,4.25,0.56,0.37,394,28.0,1490.32,49.282608,-97.080002,43.488857,-79.490614,2,54.82,0.63,3811.43,-0.08,234.57,dry_van,0.2075,2.5557,completed,1,2025-09-28T09:04:56
d2a461bb-03a9-4224-b3ea-aad9b6620560,9d94d2ba-995c-462b-96de-b50e8d95d4b0,3c66bdeb-2f3d-4fd3-885d-b87452a7881d,e3f13edd-03cc-4c04-adff-ae8663dc3806,4.11,0.53,0.46,189,13.29,3273.34,51.860497,-106.776882,44.338623,-63.427436,2,121.32,0.29,8563.43,0.08,140.86,dry_van,0.2426,2.6153,rejected,0,2025-10-29T09:04:56
28047b0d-22d1-4e22-b5bc-f5a7b6dfc5a3,6de9e9fd-ecd1-4fec-b929-f3a1a618921d,d141bcb6-8248-479d-997a-58c6c455089a,98c183e2-aabb-4c55-83e2-9d4d22db72c1,4.48,0.55,0.64,289,11.08,697.74,50.829529,-113.449281,50.052384,-123.233567,2,42.68,0.43,1773.38,0.2,250.95,dry_van,0.3512,2.538,completed,1,2025-04-23T09:04:56
ef1e982d-9892-4574-9f3d-2344664970c3,21152177-5638-4950-8506-fbbe794fc1cd,71d2dda5-6874-46b0-9548-83349499ff04,2d1e4c35-0b31-41ee-8e69-4cbc630c73a2,3.3,0.47,0.45,154,4.78,601.31,46.219916,-71.563063,45.586138,-63.842308,1,34.78,0.5,1397.24,0.16,270.53,dry_van,0.2158,2.3198,cancelled,0,2026-02-04T09:04:56
48f254fe-5061-4109-bb7b-dbc7a7f58e6d,278db277-f424-4609-9385-53d8c09119d0,759658dd-031f-4c1e-86d2-3aef24a633e2,ffc3fbd1-87c8-48cb-88dc-9dc60f342e6d,3.12,0.45,0.35,78,27.89,2326.69,45.592542,-75.847035,52.106981,-106.352739,1,74.04,0.3,5197.42,0.05,267.91,dry_van,0.1575,2.2329,rejected,0,2025-12-16T09:04:56
6ed0a9ca-2aa4-4067-b095-91ea8a571827,5b579072-f52f-4e83-a9de-9748591525ba,db913c30-326d-4f0d-bb53-fa44138625f2,faa7bc73-8a20-4e4b-ac16-3b9f344a0f12,3.66,0.45,0.49,97,11.13,128.11,45.511483,-73.337297,46.195346,-72.006035,1,1.0,0.22,305.55,0.03,421.98,dry_van,0.2208,2.3666,accepted,1,2025-04-30T09:04:56
98899db3-1ee3-49a4-b75c-57943ddcec4c,c4e6adb9-e070-4794-912b-d71aac5b2f4d,33a15c03-ef02-41af-8b68-e4c3bd1980a4,bb08d44e-1d24-42b8-8108-144ea7f0b0a3,3.92,0.52,0.36,30,28.0,3736.5,48.650738,-123.553981,45.284403,-73.659779,3,177.15,0.41,11950.59,0.18,259.23,dry_van,0.1866,3.1975,rejected,0,2025-05-02T09:04:56
005a66f4-ec8b-4b1e-934d-c5bd867680f8,71a3b85e-1445-417b-bb19-62797e46b0f7,e0915494-6dca-4691-b202-fd6569bcbf08,b11aefb0-f282-4ca0-b154-904ccbde12ea,3.89,0.52,0.57,96,12.64,782.07,46.997216,-71.058718,43.743487,-79.943959,1,14.01,0.66,2136.39,0.11,439.44,flatbed,0.2952,2.7282,completed,1,2025-09-17T09:04:56
321c4124-1e5f-4a81-89ba-7dc65403bf3e,cccb87d3-9d39-424a-8b1d-6aaa53917dbe,9c42da3e-9b36-41cc-9534-9ee559f7b2e7,0b8bed8f-96ff-46ec-af84-19fd4c5c5266,4.75,0.63,0.61,200,11.73,1301.52,44.21324,-62.918524,43.535286,-79.155116,1,77.93,0.72,3349.33,-0.11,200.45,reefer,0.3858,2.5714,completed,1,2025-09-26T09:04:56
bda1f20f-f7e5-435e-951b-14dae372ea2f,8425a19c-ed0d-455f-b238-9fa771cfb6c4,f070aac7-d7fe-49f0-a4e9-bda3aca26b45,620dcd05-bd1f-47ac-8269-4f15386b4e2a,4.2,0.51,0.53,108,15.32,693.69,45.155227,-63.497684,47.237143,-71.99976,1,18.97,0.61,1129.36,-0.28,232.93,dry_van,0.2722,1.6257,completed,1,2025-11-15T09:04:56
96c08842-f4ec-4c2d-9004-320c35ffe9f8,15f23a0d-39dd-4a8e-8196-b8c6d2224506,b670f55a-9e23-49c8-9508-e0060a168c90,78cc2c86-1326-4b7a-9a4b-694eeca1a6a7,3.98,0.47,0.47,75,13.2,1784.18,50.172627,-96.598677,45.934199,-73.332727,1,121.74,0.26,3056.87,-0.11,219.89,dry_van,0.2179,1.7124,cancelled,0,2026-01-24T09:04:56
cfde4213-14a7-48b8-9444-a82dbeecc453,24a32bc2-b132-478e-970a-5b4ce6af38d4,79d6b7c5-9135-48d2-8767-c793304bcac4,1904fb85-c57d-4dab-961a-a2306fce36bb,4.57,0.67,0.57,521,13.21,683.45,52.206581,-106.9404,50.177593,-97.67385,3,2.8,0.6,1609.38,-0.14,151.7,reefer,0.3824,2.3513,completed,1,2025-04-30T09:04:56
e2b3a312-cb18-43fd-97be-7d8f1ee71994,67b612b2-27a4-491a-bba8-73d759102a67,9cfcf7f1-a6a2-4f59-807d-0d6aee02f297,e7f12565-29f5-40dc-af57-11d90c8cdc4c,4.18,0.57,0.51,166,16.8,616.76,46.819283,-70.944117,44.58794,-63.668397,3,33.99,0.52,2004.7,0.07,271.7,flatbed,0.2877,3.2451,accepted,1,2025-08-16T09:04:56
61c28493-8771-4d41-b973-bf0db9994737,9612a731-8d2d-436c-b31d-262d6e3b4c6a,b7cbeb6a-8cab-4208-98f1-34cd56b39b88,8e41dbc7-fd1c-44c0-98b6-ca4618a69add,4.12,0.58,0.46,55,12.78,2645.18,53.685296,-113.407037,43.588332,-80.340788,3,131.9,0.39,8609.67,0.05,176.76,flatbed,0.2662,3.2536,cancelled,0,2025-04-30T09:04:56
8d0b3daf-b9a1-4c86-a353-42c2c88957cd,0bc37f9e-a9af-445e-a457-3f851a96b5df,a6443312-75ab-4dd5-b40b-7b888cd9353c,b3a1a22f-abef-47d6-93b3-2d95c1c8d9d3,3.55,0.45,0.35,111,5.47,230.5,45.722058,-72.866274,47.097422,-70.616653,2,1.0,0.35,398.33,-0.26,158.32,dry_van,0.1575,1.7206,accepted,1,2025-11-21T09:04:56
06c5433d-508c-4789-a130-962f7c748c4f,82ed0372-fc80-4fe2-9db5-2666c26f9fc8,b877019e-1be8-4349-bf74-716b7c47702f,c9827f10-d77c-401a-a46c-970f950801ba,3.62,0.52,0.47,194,23.49,1807.01,50.127115,-122.689168,49.888359,-97.28299,2,89.81,0.39,4264.39,-0.12,257.64,reefer,0.2467,2.3586,cancelled,0,2025-10-30T09:04:56
004aef19-ad90-41eb-813b-8a08c80337dd,b43dfc14-2136-476b-bff7-590da4055fa7,3b43a6d8-a7c1-4805-aeeb-a5ed13bfa205,ce443811-0cc5-49f7-b2db-e21c01ab0381,4.18,0.52,0.52,110,19.15,683.68,46.340894,-71.721893,44.415616,-63.403562,2,23.79,0.75,2309.75,0.12,307.8,flatbed,0.2691,3.3735,cancelled,0,2025-06-11T09:04:56
75a18a07-2eaf-4220-a138-613948f36226,38feb8cd-5e28-4b34-8d4f-65ca06791fab,2dde244b-c821-4587-883a-840467b5cb31,b4679207-aa2d-4967-a98d-cbfecf67cac7,4.64,0.56,0.58,58,2.89,770.89,49.598907,-123.087365,53.699534,-114.061244,3,52.73,0.63,2600.57,-0.0,222.85,reefer,0.3205,3.3691,rejected,0,2026-02-05T09:04:56
7d10559b-7f77-4875-ab33-34565e3f837b,b7a8b9f7-54b2-44b4-a25d-a2e8c3fcbd0f,5e19d3e7-31bf-4501-bc4e-f92cd5fc87ab,e15f4300-2824-415b-bde0-fddeaac974c0,4.2,0.56,0.5,60,13.69,653.77,49.84335,-97.231999,51.673276,-106.072043,3,30.67,0.41,1729.81,0.0,250.43,dry_van,0.2779,2.6419,completed,1,2025-07-08T09:04:56
4c46f530-361a-44d7-94d6-0b06ccbe0c60,7591a6d6-445d-403a-9ab0-15b804bc74c6,34b99d39-cd32-42db-a524-35007eef1a80,66b29977-649d-4195-b015-ef3cd82052e9,4.13,0.54,0.42,140,7.47,1836.31,49.339661,-123.097942,50.087148,-97.45803,3,124.51,0.33,5239.13,0.07,85.74,reefer,0.2251,2.8515,completed,1,2026-01-07T09:04:56
04d76132-25d9-4b98-a42b-f09b30ef38a5,3f028cb5-c8d2-4f9f-8afd-a81723ee58c1,83730c3b-5014-4767-ba82-5114d16f3dd7,f5b8bcfb-96c5-4131-bf34-eb0faf3ebf3e,4.38,0.58,0.41,64,28.0,2544.28,50.10668,-96.652276,44.572579,-63.57916,2,140.77,0.33,7556.38,0.07,191.06,dry_van,0.2365,2.9688,completed,1,2025-07-04T09:04:56
767614e9-d8f9-447f-9b89-910aee3dd288,106aa9a9-1131-48c4-81c0-ebdb666baaea,b9888e89-6bbc-4a33-891e-3dc6da73e799,f83f0a8f-ba01-4f16-ba21-84c728908aa6,3.74,0.45,0.48,44,14.68,687.4,45.538763,-73.245873,45.340554,-64.435533,2,41.6,0.0,1181.1,-0.22,36.36,dry_van,0.2143,1.7157,cancelled,0,2025-10-01T09:04:56
af122023-c10d-45fd-88db-e50d8096f188,1ab692cb-7944-4108-a0b0-b6365094d5d0,bee3b4e8-4920-453e-adf3-0acd8e2c2a0a,70ccd77f-271b-4c47-afd3-b17bf5b28dc9,4.64,0.65,0.7,89,7.49,2976.2,51.114332,-113.489723,46.645768,-72.816709,1,180.0,0.6,6582.06,-0.0,109.39,dry_van,0.4533,2.2108,accepted,1,2025-05-11T09:04:56
e6f7275b-f77a-40fa-910d-82ded9d67956,6a171a62-9ea8-46cc-b7ed-66cfed4e35c3,80f52f25-abff-4f46-a439-a7fcbe889005,daed051c-d383-4c2d-adc7-5d42bdc5f185,3.92,0.56,0.45,131,7.25,1245.27,50.128309,-96.883975,50.440668,-114.444561,2,102.7,0.23,2995.84,0.04,226.17,dry_van,0.251,2.4038,rejected,0,2025-07-09T09:04:56
8ff7c779-faf9-478b-978a-d0b2171997bc,9607d3bc-e9cc-4b89-971d-63aaf1624c9e,b2b0f38c-4b98-4bc4-81f2-f6a4aa325394,d5b63820-03a4-4f3f-b800-79e77e56ab7c,4.52,0.57,0.53,48,21.32,3790.76,51.53526,-113.977291,44.278041,-63.183016,3,106.92,0.53,9912.23,0.1,25.75,dry_van,0.2983,2.6142,accepted,1,2026-02-18T09:04:56
6f666051-3706-4253-bfb7-20f1a53812e4,3e5cf23d-de8b-48cb-b0ed-4f9f8c7a763a,7e158f39-36c0-48d8-9d66-635c3b8eaecb,ca8e9ac9-1688-4fcd-9d9a-0ce0f9e171b3,3.48,0.49,0.42,80,9.33,270.25,45.039405,-75.910105,43.896638,-78.916194,1,36.1,0.34,695.05,0.05,204.93,dry_van,0.205,2.5624,completed,1,2025-05-30T09:04:56
6ebce2da-87a3-4474-b1ae-6114d516230e,cc7d525e-c8ea-44d8-af14-186c7b4d5dd8,86383953-d51f-4514-b2fb-505ceef84c7e,1fa1602c-fa35-48e0-b1e7-4a6d7a301074,3.91,0.46,0.49,47,21.41,3028.84,53.244128,-113.47892,46.849551,-71.572532,1,137.17,0.46,7750.28,0.2,62.39,dry_van,0.2245,2.558,accepted,1,2025-10-23T09:04:56
19091973-c6b2-4b82-8d5a-0adca5d6a14c,1d5e1bde-160f-445a-8aff-60af7cf95586,0c89f90e-50a1-44ed-ab82-b05ddccbeaa8,73375f3c-2a35-4eb5-8b19-0a4ff04fa0da,3.72,0.48,0.41,56,30.0,120.91,51.43579,-113.275225,50.918781,-114.801226,1,1.0,0.39,338.89,-0.1,178.22,flatbed,0.1974,2.7798,accepted,1,2025-12-05T09:04:56
f23e32f9-7bc1-47ee-9129-a166921527fd,3bad07a1-6bc6-4af0-87a1-589688f14bfb,c344eeb2-9219-4f7c-9d55-c95fbeac4000,8a34e174-37bb-48d2-a7a8-8f01aa8317c2,3.82,0.45,0.54,106,30.0,1960.86,46.581925,-71.050871,49.521748,-97.202546,2,94.6,0.2,5733.33,-0.02,107.73,flatbed,0.2435,2.9224,rejected,0,2026-02-19T09:04:56
25206207-8113-43b5-9cd0-a24f535cb585,cf44106a-1725-4022-a616-1d2bfd276622,acc2855c-63ae-4f8d-a1a2-1619176b0f3a,77de1a91-16b3-422e-ad37-b2fec2a8d386,4.41,0.62,0.48,103,10.83,1110.79,53.040519,-112.707109,49.94482,-97.413885,3,53.38,0.64,3908.68,0.32,205.46,dry_van,0.3001,3.5157,completed,1,2025-08-03T09:04:56
41e33fb8-4dc3-4ee5-9749-f4ce5115a766,e76b838d-88f9-4bee-9591-5c740e9a3a42,a9eb3423-efd9-40a3-a3a9-2592edd0e5fc,2a997da0-58e5-41e4-bb41-0488812b5b1d,4.36,0.51,0.65,65,13.03,1243.66,43.757195,-78.939058,44.308165,-63.377649,1,66.54,0.46,2353.99,-0.21,199.08,dry_van,0.3278,1.8913,completed,1,2026-01-07T09:04:56
d93de879-aa0f-4236-b2a4-634cc6554555,b5ab8ba6-b3ad-4587-a080-2ed904a37add,c60051cb-b88b-460c-b12a-dce761048d30,ca493125-6171-439e-ba10-58512eab71b4,3.94,0.55,0.54,225,15.51,2572.64,46.332285,-71.394781,51.924462,-106.079153,3,180.0,0.44,7965.37,-0.08,184.26,reefer,0.2987,3.095,completed,1,2026-01-10T09:04:56
813b87c3-0758-4027-8357-e17ac5f7847c,e12b3259-449e-43c5-b0a9-df23766ddb54,0cf424ae-d04e-45da-bb0d-c529b67cf45f,3367fc83-147e-40e8-a6f1-8e189dd667ad,4.46,0.62,0.6,159,5.04,2651.45,50.584848,-114.343118,44.158471,-80.074279,1,82.22,0.45,4189.25,-0.2,47.0,dry_van,0.3726,1.5794,cancelled,0,2025-06-01T09:04:56
7e103a7f-9e84-4466-952b-29ccf9622aae,6695c3b4-aa75-4a11-9151-716d75f81b51,eedd44fd-6f2a-472e-ad4f-79c7ea95c9db,d918c82a-a08e-4d01-ad6f-54180aba3260,4.25,0.54,0.5,27,2.17,2986.95,44.936345,-74.900233,50.729474,-114.493908,3,93.16,0.39,6468.0,-0.17,247.03,dry_van,0.2712,2.1647,rejected,0,2025-12-21T09:04:56
3a738a07-b425-4999-8542-84c860830db1,1076ec66-e7a3-4224-a836-1b20ab70abef,7abd54a7-19b0-458c-b7ca-430c48e7f3b6,00158d8b-5b16-4a54-beec-ad0168e92893,3.99,0.46,0.53,43,2.16,1804.51,45.338408,-73.957569,49.454623,-97.257759,2,106.17,0.6,3113.06,-0.28,178.38,dry_van,0.2419,1.7242,rejected,0,2025-08-12T09:04:56
d71ca8aa-6dd1-44cd-993e-3a476dc8b970,36203c98-8af1-4a5a-be24-a76cd26572ab,131fbd1d-8227-47d5-b844-c388932ba935,69ce8396-33f2-4b68-91ee-2c6ea7ffa24c,2.99,0.45,0.35,116,16.6,315.64,43.804921,-79.826537,45.256002,-76.403637,1,34.5,0.33,1248.32,0.32,327.56,reefer,0.1575,3.9424,rejected,0,2025-07-11T09:04:56
393b4fc1-7e97-4503-93e5-c973e8d4d40e,9c7987bf-a45a-4756-a900-f3439f9b9144,455f5df4-7fc3-41d3-afa4-4049f2bca4a6,4e380d88-3ed8-481f-adff-c2e1447834e3,4.14,0.5,0.47,88,17.01,4200.0,49.063713,-123.272336,44.978044,-63.302309,2,180.0,0.26,9174.47,-0.03,58.85,dry_van,0.2349,2.1839,completed,1,2025-12-07T09:04:56
662ad04d-7f0b-4317-99eb-aaa5f6fc0a2e,cbe73e6d-dd9b-4e31-9ca7-86fad9df81f0,70ef2eef-1b81-41af-90cb-adfac536957f,96a18199-3753-406d-9381-6990b9cab934,3.21,0.47,0.4,119,28.0,495.52,46.007868,-74.33119,43.689579,-79.701679,2,18.37,0.16,1070.81,-0.19,284.0,dry_van,0.1872,2.1566,cancelled,0,2025-08-06T09:04:56
a1de624a-66eb-445f-aceb-9cb25ba004cc,335fb3bc-41b0-4f6f-a3e8-c40bc7e59aa9,c9c7f830-905b-418d-933c-ba556c819397,07a94837-6778-4dd1-95f3-d7aee7a0d848,3.38,0.49,0.53,175,2.58,737.26,49.381927,-96.236107,51.903747,-105.916837,2,37.71,0.09,2526.96,0.35,264.48,dry_van,0.258,3.4229,rejected,0,2025-10-17T09:04:56
367f76e2-c9e5-4848-9c99-7606d893c9e4,1fd1c108-340d-450c-9073-74eebf21ab2a,54f420bd-1fc9-429d-b9b4-8d5c24f6c329,65460fca-614a-4430-8745-9841af27b98f,3.85,0.49,0.35,130,20.35,294.57,53.761009,-113.203184,51.167162,-114.087221,2,21.78,0.39,1032.97,0.18,348.23,flatbed,0.1717,3.4948,rejected,0,2025-07-24T09:04:56
5a9d0830-494b-4847-a65e-a6c6fba2bed1,8bb6df2b-07d6-44af-9a7c-8ea561046ff6,2744182f-e5ba-4b59-bbd2-c5c0a812029c,892047ec-117a-4d96-8e31-bdf53c665251,3.63,0.52,0.35,83,14.75,2075.38,46.850229,-69.860797,49.483394,-97.730455,3,71.39,0.35,6725.41,0.03,137.91,reefer,0.183,3.239,rejected,0,2026-02-06T09:04:56
fefaf508-0cd8-42fe-8a9d-2090b7f43ba7,c82879b9-7fa8-4b2b-837d-4c87c60b7993,986bc118-3220-41e4-8262-150745779712,0b9b7a33-57d3-468d-afbd-83a004987e89,3.99,0.46,0.51,17,13.43,4200.0,44.538758,-63.048141,49.769184,-123.94959,2,180.0,0.44,14919.43,0.17,117.3,flatbed,0.238,3.5514,rejected,0,2025-05-04T09:04:56
78732619-4144-42a8-94f5-68c4e8d379db,970cc382-ebc2-488e-9642-cdf7b8588230,cd26dc3d-3822-410a-b4c7-9cc300b751f2,8b10b458-21e5-48c3-bc6e-f143d466d95e,3.9,0.48,0.35,110,18.22,2664.24,43.482975,-80.118005,50.908493,-114.020706,3,138.29,0.45,8306.89,0.07,227.74,dry_van,0.1682,3.1168,completed,1,2025-04-09T09:04:56
8d586337-4006-410c-b2a7-55e9fcec8ed0,918c0606-06b6-4253-a189-743b56ea0aa0,1e5aa6f9-56a7-4c0f-8090-496b05e9adc9,294690b1-881d-4304-8343-8d7cb96df0e2,3.65,0.51,0.37,144,24.71,3132.92,46.788018,-71.456413,51.112959,-114.488955,3,119.98,0.38,12079.11,-0.02,171.83,reefer,0.1875,3.8543,rejected,0,2026-03-28T09:04:56
01460520-db82-44c6-8aee-ef2780575b1d,b6663ada-c605-46bd-8d98-30fcdb9f99bc,3d9dc250-cb82-426f-9162-30a0f7ec8c75,9205203b-bf64-4ad9-9faf-32d7632e5aef,4.0,0.54,0.53,95,6.47,2511.54,45.609658,-73.664526,51.591184,-106.940135,1,91.6,0.33,4472.56,-0.07,169.35,dry_van,0.291,1.7801,completed,1,2025-08-28T09:04:56
6eb55b79-38fe-4d19-850a-81539d2f564b,43b3360c-6a72-4ed2-acd6-4daa2d6c5986,c89740b1-518c-4164-86e5-d2d911f6ef7b,3af5ffac-2245-4ce3-bbd4-a06897dffa62,3.63,0.45,0.47,100,20.92,338.75,44.830365,-73.649857,47.28711,-71.052797,2,15.72,0.26,734.52,-0.09,270.13,dry_van,0.2097,2.1619,cancelled,0,2025-12-23T09:04:56
2eb5c26f-475a-43f9-b332-0cb756551ffa,28aecdbb-d73a-43cd-99c4-7f8ebbdd6049,ed75be8a-6059-47c9-9382-cfa2731c20c1,8c19e410-bbfb-4c09-bc5e-6e583571a8e9,3.95,0.52,0.43,61,7.27,339.52,45.995906,-75.688098,43.529981,-78.224991,2,23.93,0.49,1069.13,0.02,344.14,flatbed,0.2241,3.1397,rejected,0,2026-02-28T09:04:56
306410ba-9b9b-49ec-8c19-30a408bdd35d,f81ba942-674c-479c-bf17-bf324f0af789,df2d81e1-3e97-465a-ae37-5ad89f78a3bf,bf79c13f-869b-4956-bed7-56ad7997acc5,4.78,0.74,0.59,337,6.95,1937.23,46.895308,-71.328863,48.994241,-97.278307,2,82.99,0.56,6305.15,0.12,329.11,reefer,0.4398,3.253,completed,1,2025-12-15T09:04:56
3ee2b5c9-5d5f-458e-8529-69b51ea26070,cf44469b-e91e-48df-8492-6bb107726230,756ce6e0-5377-4b4e-bc03-94bf15b2bd64,3ef1bca9-54d5-4d3f-a7f4-39916ed44177,4.01,0.46,0.46,67,15.19,74.81,43.871747,-79.461191,43.23884,-79.776201,3,14.27,0.37,275.31,0.19,203.9,dry_van,0.2147,3.6316,accepted,1,2025-11-10T09:04:56
9ef66ec8-96fd-412e-83b2-a9881b2889d7,616d84f4-da18-4510-b185-a93b8102ed06,5cd480a3-19a3-4f04-888a-71b48b11572c,05786f80-ff8f-409d-bfbd-cbe2495802da,3.24,0.45,0.39,280,13.12,3377.93,45.690373,-75.578732,49.460594,-120.961269,1,53.98,0.24,5821.54,-0.16,120.44,dry_van,0.1747,1.7229,rejected,0,2025-07-09T09:04:56
